Postcode,Bedrooms,PropertyType,VUDate,VTDate,TENDate,VUDays,VTDays,TotalVacDays,Program,HousingServiceCentre,LocalGovtAuthority,StateElectorate
4012,1,Apartment,Sep-20,Oct-20,Oct-20,14,5,19,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4510,4,Detached House,Sep-20,Sep-20,Sep-20,14,5,19,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4163,1,Apartment,Jul-20,Jul-20,Aug-20,14,5,19,Public Housing,BAYSIDE ,Redland,Oodgeroo
4868,1,Apartment,Oct-20,Oct-20,Oct-20,14,5,19,Public Housing,CAIRNS ,Cairns,Mulgrave
4680,2,Townhouse,Oct-20,Oct-20,Oct-20,14,5,19,Public Housing,GLADSTONE ,Gladstone,Gladstone
4860,1,Apartment,Aug-20,Aug-20,Sep-20,14,5,19,Public Housing,CAIRNS ,Cassowary Coast,Hill
4740,3,Detached House,Feb-21,Mar-21,Mar-21,14,5,19,Public Housing,MACKAY ,Mackay,Mackay
4557,1,Apartment,Apr-21,May-21,May-21,14,5,19,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4020,2,Apartment,Aug-20,Aug-20,Aug-20,14,5,19,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4701,1,Apartment,Jan-21,Feb-21,Feb-21,14,5,19,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4131,1,Apartment,Jul-20,Aug-20,Aug-20,14,5,19,Public Housing,LOGAN ,Logan,Waterford
4170,2,Townhouse,Dec-20,Dec-20,Dec-20,14,6,20,Public Housing,BURANDA ,Brisbane,Bulimba
4005,1,Apartment,Dec-20,Dec-20,Dec-20,14,6,20,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4163,1,Apartment,Apr-21,Apr-21,Apr-21,14,6,20,Public Housing,BAYSIDE ,Redland,Oodgeroo
4870,2,Townhouse,Jun-21,Jun-21,Jun-21,14,6,20,Public Housing,CAIRNS ,Cairns,Cairns
4680,3,Detached House,Jan-21,Feb-21,Feb-21,14,6,20,Public Housing,GLADSTONE ,Gladstone,Gladstone
4570,1,Apartment,Mar-21,Mar-21,Mar-21,14,6,20,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4557,3,Detached House,Nov-20,Dec-20,Dec-20,14,6,20,Public Housing,MAROOCHYDORE ,Sunshine Coast,Buderim
4701,4,Detached House,May-21,May-21,May-21,14,6,20,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4815,2,Apartment,May-21,May-21,Jun-21,14,6,20,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4883,1,Apartment,Apr-21,Apr-21,Apr-21,14,7,21,Public Housing,CAIRNS ,Tablelands,Hill
4054,2,Duplex,Aug-20,Aug-20,Aug-20,14,7,21,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4670,5,Detached House,Mar-21,Mar-21,Mar-21,14,7,21,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4127,3,Detached House,Oct-20,Oct-20,Oct-20,14,7,21,Public Housing,LOGAN ,Logan,Waterford
4740,2,Apartment,Mar-21,Apr-21,Apr-21,14,7,21,Public Housing,MACKAY ,Mackay,Mackay
0000,1,Apartment,Mar-21,Apr-21,Apr-21,14,7,21,Public Housing,ROCKHAMPTON ,Rockhampton,Keppel
4059,1,Apartment,Feb-21,Mar-21,Mar-21,14,7,21,Public Housing,FORTITUDE VALLEY ,Brisbane,Cooper
4207,2,Apartment,May-21,Jun-21,Jun-21,14,7,21,Public Housing,LOGAN ,Logan,Macalister
4883,2,Cluster House,Jan-21,Jan-21,Jan-21,14,7,21,Public Housing,CAIRNS ,Tablelands,Hill
4034,3,Detached House,Jul-20,Aug-20,Aug-20,14,8,22,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4120,1,Apartment,Oct-20,Oct-20,Oct-20,14,8,22,Public Housing,BURANDA ,Brisbane,Greenslopes
4551,2,Duplex,Mar-21,Mar-21,Apr-21,14,8,22,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4825,3,Detached House,Jul-20,Aug-20,Aug-20,14,8,22,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4825,1,Apartment,Nov-20,Dec-20,Dec-20,14,8,22,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4053,2,Apartment,Feb-21,Feb-21,Mar-21,14,9,23,Public Housing,CHERMSIDE ,Brisbane,Stafford
4005,1,Apartment,Apr-21,Apr-21,May-21,14,9,23,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4122,1,Apartment,Jan-21,Feb-21,Feb-21,14,9,23,Public Housing,BURANDA ,Brisbane,Mansfield
4170,1,Apartment,Jul-20,Jul-20,Jul-20,14,9,23,Public Housing,BURANDA ,Brisbane,Bulimba
4570,2,Duplex,Nov-20,Dec-20,Dec-20,14,9,23,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4650,2,Townhouse,Feb-21,Mar-21,Mar-21,14,9,23,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4301,3,Detached House,Sep-20,Oct-20,Oct-20,14,9,23,Public Housing,IPSWICH ,Ipswich,Bundamba
4114,2,Townhouse,Jun-20,Jul-20,Jul-20,14,9,23,Public Housing,LOGAN ,Logan,Woodridge
4170,2,Apartment,Jan-21,Feb-21,Feb-21,14,9,23,Public Housing,BURANDA ,Brisbane,Bulimba
4178,1,Apartment,Sep-20,Sep-20,Oct-20,14,10,24,Public Housing,BAYSIDE ,Brisbane,Lytton
0000,2,Apartment,May-21,Jun-21,Jun-21,14,10,24,Public Housing,BURANDA ,Brisbane,Mansfield
4670,2,Duplex,Jan-21,Jan-21,Feb-21,14,10,24,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4343,3,Duplex,Jul-20,Aug-20,Aug-20,14,10,24,Public Housing,IPSWICH ,Lockyer Valley,Lockyer
4551,1,Apartment,Sep-20,Sep-20,Sep-20,14,11,25,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4610,2,Duplex,Feb-21,Mar-21,Mar-21,14,11,25,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4216,1,Apartment,Feb-21,Mar-21,Mar-21,14,11,25,Public Housing,GOLD COAST ,Gold Coast,Broadwater
4215,2,Duplex,Feb-21,Feb-21,Mar-21,14,11,25,Public Housing,GOLD COAST ,Gold Coast,Southport
0000,1,Apartment,Oct-20,Nov-20,Nov-20,14,12,26,Public Housing,BURANDA ,Brisbane,Bulimba
4870,1,Apartment,Oct-20,Oct-20,Oct-20,14,12,26,Public Housing,CAIRNS ,Cairns,Cairns
4508,3,Detached House,Jul-20,Aug-20,Aug-20,14,12,26,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4865,3,Detached House,Feb-21,Mar-21,Mar-21,14,12,26,Public Housing,CAIRNS ,Cairns,Mulgrave
4740,2,Apartment,Feb-21,Mar-21,Mar-21,14,12,26,Public Housing,MACKAY ,Mackay,Mackay
4701,2,Townhouse,Oct-20,Oct-20,Oct-20,14,12,26,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4101,2,Apartment,Jun-20,Jul-20,Jul-20,14,13,27,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4122,2,Duplex,Jun-20,Jul-20,Jul-20,14,13,27,Public Housing,BURANDA ,Brisbane,Mansfield
4870,3,Cluster House,Mar-21,Mar-21,Apr-21,14,13,27,Public Housing,CAIRNS ,Cairns,Cairns
4870,1,Apartment,Mar-21,Mar-21,Apr-21,14,13,27,Public Housing,CAIRNS ,Cairns,Cairns
4114,3,Townhouse,Jun-20,Jul-20,Jul-20,14,13,27,Public Housing,LOGAN ,Logan,Woodridge
4650,2,Townhouse,Aug-20,Aug-20,Sep-20,14,13,27,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4502,3,Detached House,Sep-20,Sep-20,Oct-20,14,13,27,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4854,2,Townhouse,Aug-20,Aug-20,Sep-20,14,13,27,Public Housing,CAIRNS ,Cassowary Coast,Hill
4053,2,Duplex,Jun-20,Jul-20,Jul-20,14,14,28,Public Housing,CHERMSIDE ,Brisbane,Stafford
4018,1,Apartment,Nov-20,Nov-20,Dec-20,14,14,28,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4017,2,Townhouse,May-21,May-21,Jun-21,14,14,28,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4012,1,Apartment,Nov-20,Dec-20,Dec-20,14,14,28,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4034,2,Apartment,Apr-21,Apr-21,May-21,14,14,28,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4870,1,Apartment,Mar-21,Mar-21,Apr-21,14,14,28,Public Housing,CAIRNS ,Cairns,Cairns
4570,1,Apartment,Dec-20,Dec-20,Jan-21,14,14,28,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4019,2,Townhouse,Mar-21,Mar-21,Apr-21,14,14,28,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4019,1,Apartment,Jul-20,Jul-20,Aug-20,14,14,28,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4020,1,Apartment,Nov-20,Dec-20,Dec-20,14,14,28,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4501,1,Apartment,Jul-20,Aug-20,Aug-20,14,14,28,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4120,1,Apartment,Jun-20,Jul-20,Jul-20,14,15,29,Public Housing,BURANDA ,Brisbane,Greenslopes
4122,1,Apartment,Nov-20,Nov-20,Dec-20,14,15,29,Public Housing,BURANDA ,Brisbane,Greenslopes
4178,1,Apartment,May-21,May-21,Jun-21,14,15,29,Public Housing,BAYSIDE ,Brisbane,Lytton
4064,1,Apartment,Feb-21,Feb-21,Mar-21,14,15,29,Public Housing,FORTITUDE VALLEY ,Brisbane,Cooper
4006,2,Apartment,Jan-21,Feb-21,Feb-21,14,15,29,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4670,3,Detached House,Apr-21,May-21,May-21,14,15,29,Public Housing,BUNDABERG ,Bundaberg,Bundaberg
4551,2,Townhouse,Mar-21,Apr-21,Apr-21,14,15,29,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4157,1,Apartment,May-21,May-21,Jun-21,14,15,29,Public Housing,BAYSIDE ,Redland,Capalaba
4556,2,Apartment,Jan-21,Jan-21,Feb-21,14,15,29,Public Housing,MAROOCHYDORE ,Sunshine Coast,Buderim
4034,2,Apartment,Feb-21,Mar-21,Mar-21,14,15,29,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4161,1,Apartment,Aug-20,Sep-20,Sep-20,14,16,30,Public Housing,BAYSIDE ,Redland,Capalaba
4825,3,Detached House,Feb-21,Feb-21,Mar-21,14,16,30,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4103,2,Townhouse,Sep-20,Oct-20,Oct-20,14,17,31,Public Housing,BURANDA ,Brisbane,Miller
4105,1,Apartment,Dec-20,Dec-20,Jan-21,14,17,31,Public Housing,BURANDA ,Brisbane,Toohey
4510,3,Detached House,Jun-20,Jun-20,Jul-20,14,17,31,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4102,1,Apartment,Nov-20,Nov-20,Dec-20,14,18,32,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4860,2,Duplex,Jul-20,Jul-20,Aug-20,14,18,32,Public Housing,CAIRNS ,Cassowary Coast,Hill
4508,3,Detached House,Sep-20,Oct-20,Oct-20,14,19,33,Public Housing,MORETON BAY ,Moreton Bay,Bancroft
4170,2,Townhouse,Jun-20,Jun-20,Jul-20,14,20,34,Public Housing,BURANDA ,Brisbane,Bulimba
4011,1,Apartment,May-21,Jun-21,Jun-21,14,20,34,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4151,1,Apartment,Jul-20,Aug-20,Aug-20,14,20,34,Public Housing,BURANDA ,Brisbane,Greenslopes
4007,1,Apartment,Feb-21,Feb-21,Mar-21,14,20,34,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4570,3,Detached House,Jan-21,Feb-21,Feb-21,14,20,34,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4558,3,Apartment,Feb-21,Feb-21,Mar-21,14,20,34,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4068,1,Apartment,May-21,Jun-21,Jun-21,14,21,35,Public Housing,FORTITUDE VALLEY ,Brisbane,Maiwar
4740,2,Apartment,Sep-20,Sep-20,Oct-20,14,21,35,Public Housing,MACKAY ,Mackay,Mackay
4021,2,Detached House,Jul-20,Aug-20,Aug-20,14,21,35,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4105,2,Apartment,Jan-21,Feb-21,Mar-21,14,21,35,Public Housing,BURANDA ,Brisbane,Toohey
0000,2,Apartment,Aug-20,Sep-20,Sep-20,14,21,35,Public Housing,BURANDA ,Brisbane,Toohey
4178,2,Townhouse,Nov-20,Nov-20,Dec-20,14,22,36,Public Housing,BAYSIDE ,Brisbane,Lytton
4102,1,Apartment,Aug-20,Sep-20,Oct-20,14,22,36,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4064,1,Apartment,Sep-20,Oct-20,Oct-20,14,22,36,Public Housing,FORTITUDE VALLEY ,Brisbane,Cooper
4034,1,Apartment,Jan-21,Jan-21,Feb-21,14,22,36,Public Housing,CHERMSIDE ,Brisbane,Aspley
4880,2,Duplex,Nov-20,Nov-20,Dec-20,14,22,36,Public Housing,CAIRNS ,Mareeba,Cook
4885,3,Detached House,Nov-20,Nov-20,Dec-20,14,22,36,Public Housing,CAIRNS ,Tablelands,Hill
4054,1,Apartment,Apr-21,May-21,May-21,14,22,36,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4161,1,Apartment,Feb-21,Feb-21,Mar-21,14,23,37,Public Housing,BAYSIDE ,Redland,Capalaba
4122,1,Apartment,May-21,May-21,Jun-21,14,24,38,Public Housing,BURANDA ,Brisbane,Mansfield
4655,1,Apartment,Aug-20,Aug-20,Sep-20,14,24,38,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4870,2,Townhouse,Feb-21,Feb-21,Mar-21,14,25,39,Public Housing,CAIRNS ,Cairns,Cairns
4566,2,Townhouse,Dec-20,Dec-20,Jan-21,14,25,39,Public Housing,MAROOCHYDORE ,Noosa,Noosa
4103,1,Apartment,Oct-20,Nov-20,Dec-20,14,26,40,Public Housing,BURANDA ,Brisbane,Miller
4017,1,Apartment,Mar-21,Mar-21,Apr-21,14,26,40,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4502,1,Apartment,Oct-20,Nov-20,Dec-20,14,26,40,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4105,2,Townhouse,Feb-21,Feb-21,Mar-21,14,27,41,Public Housing,BURANDA ,Brisbane,Toohey
4551,1,Apartment,Jun-20,Jun-20,Jul-20,14,27,41,Public Housing,MAROOCHYDORE ,Sunshine Coast,Caloundra
4650,2,Cluster House,Aug-20,Aug-20,Sep-20,14,27,41,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4502,1,Apartment,Nov-20,Nov-20,Dec-20,14,28,42,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4017,1,Apartment,Mar-21,Mar-21,Apr-21,14,29,43,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4820,2,Cluster House,Mar-21,Mar-21,Apr-21,14,29,43,Public Housing,TOWNSVILLE ,Charters Towers,Traeger
4870,1,Apartment,Jun-20,Jul-20,Aug-20,14,29,43,Public Housing,CAIRNS ,Cairns,Cairns
4051,2,Apartment,Sep-20,Sep-20,Oct-20,14,30,44,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4680,3,Detached House,Dec-20,Dec-20,Jan-21,14,32,46,Public Housing,GLADSTONE ,Gladstone,Gladstone
4215,1,Apartment,Feb-21,Feb-21,Mar-21,14,33,47,Public Housing,GOLD COAST ,Gold Coast,Bonney
4020,1,Apartment,Dec-20,Dec-20,Jan-21,14,33,47,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4606,3,Detached House,May-21,May-21,Jun-21,14,33,47,Public Housing,MARYBOROUGH ,South Burnett,Nanango
0000,2,Apartment,Jun-20,Jun-20,Jul-20,14,33,47,Public Housing,TOWNSVILLE ,Townsville,Mundingburra
4169,2,Apartment,Mar-21,Mar-21,Apr-21,14,34,48,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4012,1,Apartment,Feb-21,Mar-21,Apr-21,14,34,48,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4655,2,Townhouse,Jul-20,Aug-20,Sep-20,14,35,49,Public Housing,MARYBOROUGH ,Fraser Coast,Hervey Bay
4051,2,Apartment,May-20,May-20,Jul-20,14,36,50,Public Housing,FORTITUDE VALLEY ,Brisbane,Stafford
4169,1,Apartment,Oct-20,Oct-20,Nov-20,14,36,50,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4171,1,Apartment,Feb-21,Mar-21,Apr-21,14,37,51,Public Housing,BURANDA ,Brisbane,Bulimba
4031,1,Apartment,Jul-20,Aug-20,Sep-20,14,38,52,Public Housing,CHERMSIDE ,Brisbane,Stafford
4178,1,Apartment,Apr-21,Apr-21,Jun-21,14,39,53,Public Housing,BAYSIDE ,Brisbane,Lytton
4870,3,Cluster House,Mar-21,Mar-21,May-21,14,49,63,Public Housing,CAIRNS ,Cairns,Cairns
4030,1,Apartment,Jan-21,Jan-21,Mar-21,14,50,64,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4215,1,Apartment,Mar-21,Apr-21,Jun-21,14,50,64,Public Housing,GOLD COAST ,Gold Coast,Bonney
4507,1,Apartment,Nov-20,Nov-20,Jan-21,14,51,65,Public Housing,MORETON BAY ,Moreton Bay,Pumicestone
4209,4,Detached House,Apr-21,Apr-21,Jun-21,14,52,66,Public Housing,GOLD COAST ,Gold Coast,Theodore
4825,3,Detached House,Dec-20,Dec-20,Feb-21,14,54,68,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4019,2,Apartment,Sep-20,Oct-20,Dec-20,14,60,74,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4825,1,Apartment,May-20,Jun-20,Aug-20,14,61,75,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4650,2,Apartment,Oct-20,Nov-20,Jan-21,14,63,77,Public Housing,MARYBOROUGH ,Fraser Coast,Maryborough
4870,3,Detached House,Nov-20,Nov-20,Feb-21,14,67,81,Public Housing,CAIRNS ,Cairns,Cairns
4817,2,Duplex,Apr-20,May-20,Jul-20,14,68,82,Public Housing,TOWNSVILLE ,Townsville,Thuringowa
4032,1,Apartment,Feb-21,Feb-21,May-21,14,69,83,Public Housing,CHERMSIDE ,Brisbane,Stafford
4510,1,Apartment,Dec-20,Dec-20,Mar-21,14,75,89,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4215,1,Apartment,Apr-20,Apr-20,Jul-20,14,80,94,Public Housing,GOLD COAST ,Gold Coast,Southport
4104,1,Apartment,May-20,May-20,Oct-20,14,130,144,Public Housing,BURANDA ,Brisbane,Miller
4053,2,Duplex,Sep-20,Sep-20,Sep-20,15,0,15,Public Housing,CHERMSIDE ,Brisbane,Stafford
4101,2,Apartment,Mar-21,Apr-21,Apr-21,15,0,15,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4170,1,Apartment,Jan-21,Jan-21,Jan-21,15,0,15,Public Housing,BURANDA ,Brisbane,Bulimba
4030,1,Apartment,May-21,May-21,May-21,15,0,15,Public Housing,FORTITUDE VALLEY ,Brisbane,Clayfield
4207,3,Detached House,Feb-21,Feb-21,Feb-21,15,0,15,Public Housing,LOGAN ,Logan,Macalister
4207,1,Apartment,May-21,Jun-21,Jun-21,15,0,15,Public Housing,LOGAN ,Logan,Macalister
4078,2,Duplex,Nov-20,Nov-20,Nov-20,15,0,15,Public Housing,INALA ,Brisbane,Inala
4702,3,Detached House,Mar-21,Apr-21,Apr-21,15,0,15,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4300,3,Detached House,Feb-21,Mar-21,Mar-21,15,0,15,Public Housing,IPSWICH ,Ipswich,Jordan
4114,2,Townhouse,Sep-20,Sep-20,Sep-20,15,0,15,Public Housing,LOGAN ,Logan,Woodridge
4740,5,Detached House,Oct-20,Oct-20,Oct-20,15,0,15,Public Housing,MACKAY ,Mackay,Mackay
0000,3,Detached House,Apr-21,May-21,May-21,15,0,15,Public Housing,MAROOCHYDORE ,Sunshine Coast,Nicklin
4114,2,Townhouse,Mar-21,Mar-21,Mar-21,15,0,15,Public Housing,LOGAN ,Logan,Woodridge
4178,1,Apartment,Feb-21,Mar-21,Mar-21,15,0,15,Public Housing,BAYSIDE ,Brisbane,Lytton
4883,4,Detached House,Jan-21,Feb-21,Feb-21,15,1,16,Public Housing,CAIRNS ,Tablelands,Hill
4051,1,Apartment,Jun-20,Jul-20,Jul-20,15,1,16,Public Housing,FORTITUDE VALLEY ,Brisbane,Ferny Grove
4034,3,Cluster House,Sep-20,Oct-20,Oct-20,15,1,16,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4034,2,Townhouse,May-21,May-21,May-21,15,1,16,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4013,1,Apartment,Aug-20,Aug-20,Aug-20,15,1,16,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4110,1,Apartment,Jan-21,Feb-21,Feb-21,15,1,16,Public Housing,INALA ,Brisbane,Algester
4102,1,Apartment,Nov-20,Nov-20,Nov-20,15,1,16,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4207,3,Detached House,Sep-20,Oct-20,Oct-20,15,1,16,Public Housing,LOGAN ,Logan,Macalister
4740,1,Apartment,Sep-20,Sep-20,Sep-20,15,1,16,Public Housing,MACKAY ,Mackay,Mackay
4114,2,Townhouse,Nov-20,Nov-20,Nov-20,15,1,16,Public Housing,LOGAN ,Logan,Woodridge
4006,1,Apartment,Mar-21,Mar-21,Apr-21,15,1,16,Public Housing,FORTITUDE VALLEY ,Brisbane,McConnel
4740,1,Apartment,Mar-21,Apr-21,Apr-21,15,1,16,Public Housing,MACKAY ,Mackay,Mackay
4051,2,Apartment,Oct-20,Oct-20,Oct-20,15,2,17,Public Housing,FORTITUDE VALLEY ,Brisbane,Everton
4110,3,Cluster House,Sep-20,Sep-20,Sep-20,15,2,17,Public Housing,INALA ,Brisbane,Algester
4064,1,Apartment,Feb-21,Feb-21,Feb-21,15,2,17,Public Housing,FORTITUDE VALLEY ,Brisbane,Cooper
4152,2,Apartment,Sep-20,Oct-20,Oct-20,15,2,17,Public Housing,BURANDA ,Brisbane,Chatsworth
4870,1,Apartment,May-21,May-21,May-21,15,2,17,Public Housing,CAIRNS ,Cairns,Cairns
4570,3,Detached House,Jun-21,Jun-21,Jun-21,15,2,17,Public Housing,MAROOCHYDORE ,Gympie,Gympie
4114,3,Detached House,Aug-20,Sep-20,Sep-20,15,2,17,Public Housing,LOGAN ,Logan,Woodridge
4825,2,Apartment,Sep-20,Sep-20,Sep-20,15,2,17,Public Housing,MOUNT ISA ,Mount Isa,Traeger
4807,3,Detached House,Sep-20,Sep-20,Sep-20,15,3,18,Public Housing,TOWNSVILLE ,Burdekin,Burdekin
4122,2,Apartment,Jul-20,Jul-20,Jul-20,15,3,18,Public Housing,BURANDA ,Brisbane,Mansfield
0000,2,Townhouse,May-21,May-21,May-21,15,3,18,Public Housing,MAROOCHYDORE ,Sunshine Coast,Buderim
4680,3,Detached House,Jun-20,Jun-20,Jul-20,15,3,18,Public Housing,GLADSTONE ,Gladstone,Gladstone
4114,3,Detached House,Jul-20,Jul-20,Jul-20,15,3,18,Public Housing,LOGAN ,Logan,Woodridge
4105,1,Apartment,Jul-20,Aug-20,Aug-20,15,4,19,Public Housing,BURANDA ,Brisbane,Toohey
4102,1,Apartment,Nov-20,Dec-20,Dec-20,15,4,19,Public Housing,BURANDA ,Brisbane,South Brisbane
4169,2,Townhouse,Apr-21,May-21,May-21,15,4,19,Public Housing,FORTITUDE VALLEY ,Brisbane,South Brisbane
4178,1,Apartment,Feb-21,Mar-21,Mar-21,15,4,19,Public Housing,BAYSIDE ,Brisbane,Lytton
4510,3,Detached House,Apr-21,May-21,May-21,15,4,19,Public Housing,MORETON BAY ,Moreton Bay,Morayfield
4870,1,Apartment,Apr-21,Apr-21,Apr-21,15,4,19,Public Housing,CAIRNS ,Cairns,Cairns
4020,1,Apartment,Nov-20,Nov-20,Nov-20,15,4,19,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4700,1,Apartment,Oct-20,Oct-20,Oct-20,15,4,19,Public Housing,ROCKHAMPTON ,Rockhampton,Rockhampton
4812,1,Apartment,Nov-20,Dec-20,Dec-20,15,4,19,Public Housing,TOWNSVILLE ,Townsville,Townsville
4120,1,Apartment,Jan-21,Jan-21,Jan-21,15,5,20,Public Housing,BURANDA ,Brisbane,Greenslopes
4012,2,Townhouse,Aug-20,Sep-20,Sep-20,15,5,20,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4017,1,Apartment,Nov-20,Nov-20,Nov-20,15,5,20,Public Housing,CHERMSIDE ,Brisbane,Sandgate
4053,1,Apartment,Oct-20,Oct-20,Oct-20,15,5,20,Public Housing,CHERMSIDE ,Brisbane,Stafford
4205,3,Detached House,May-21,Jun-21,Jun-21,15,5,20,Public Housing,LOGAN ,Logan,Waterford
4132,3,Detached House,Dec-20,Dec-20,Dec-20,15,5,20,Public Housing,LOGAN ,Logan,Woodridge
4557,1,Apartment,Jan-21,Feb-21,Feb-21,15,5,20,Public Housing,MAROOCHYDORE ,Sunshine Coast,Maroochydore
4502,2,Apartment,Jun-20,Jul-20,Jul-20,15,5,20,Public Housing,MORETON BAY ,Moreton Bay,Kurwongbah
4020,1,Apartment,Jul-20,Aug-20,Aug-20,15,5,20,Public Housing,MORETON BAY ,Moreton Bay,Redcliffe
4207,3,Detached House,Oct-20,Nov-20,Nov-20,15,5,20,Public Housing,LOGAN ,Logan,Macalister
4034,2,Apartment,Aug-20,Aug-20,Aug-20,15,5,20,Public Housing,CHERMSIDE ,Brisbane,Nudgee
4883,2,Townhouse,Nov-20,Nov-20,Nov-20,15,6,21,Public Housing,CAIRNS ,Tablelands,Hill
4053,3,Detached House,May-21,May-21,May-21,15,6,21,Public Housing,CHERMSIDE ,Brisbane,Stafford
4152,1,Apartment,May-21,Jun-21,Jun-21,15,6,21,Public Housing,BURANDA ,Brisbane,Bulimba
4105,1,Apartment,Jan-21,Jan-21,Jan-21,15,6,21,Public Housing,BURANDA ,Brisbane,Miller
4105,1,Apartment,Jun-20,Jul-20,Jul-20,15,6,21,Public Housing,BURANDA ,Brisbane,Miller
4051,2,Apartment,Feb-21,Mar-21,Mar-21,15,6,21,Public Housing,FORTITUDE VALLEY ,Brisbane,Everton
4159,1,Apartment,Jul-20,Jul-20,Aug-20,15,6,21,Public Housing,BAYSIDE ,Redland,Capalaba
4305,3,Detached House,Aug-20,Aug-20,Aug-20,15,6,21,Public Housing,IPSWICH ,Ipswich,Ipswich West
4114,2,Apartment,Aug-20,Aug-20,Aug-20,15,6,21,Public Housing,LOGAN ,Logan,Woodridge
4160,1,Apartment,May-21,Jun-21,Jun-21,15,6,21,Public Housing,BAYSIDE ,Redland,Oodgeroo
4606,2,Townhouse,May-21,May-21,May-21,15,6,21,Public Housing,MARYBOROUGH ,South Burnett,Nanango
4171,2,Apartment,Sep-20,Sep-20,Sep-20,15,6,21,Public Housing,BURANDA ,Brisbane,Bulimba
